"event_id,transaction_id,user_id,card_id,merchant_id,merchant_category,mcc,amount,currency,channel,txn_ts,last_txn_ts,distance_km_from_last,time_diff_min,velocity_km_per_min,device_id,device_trust_score,ip_country,merchant_risk_score,base_anomaly_score,model_score,rule_triggered,label,intervention_required,user_response,response_time_sec"
"E4_588C0AC7E47B,T000091533,U004777,C0007389,M00382,Travel,4511,1952.66,INR,QR,2026-03-05 18:29:33,2026-03-03 19:00:15,7304.252669907903,2849.3,2.5635253114476897,D23390707,0.7010080887416263,IN,0.24268629205247125,0.10471262157163902,0.04850994681536508,,normal,0,NA,0"
"E4_EE7C9AF3BDEA,T000017805,U003112,C0004854,M00750,Dining,5812,882.19,INR,POS,2026-02-09 20:49:59,2026-02-09 20:14:57,123.65262236124036,35.03333333333333,3.529570571681457,D72153800,0.4025353194713983,IN,0.2269093210420634,0.3152690826184074,0.32600731881713557,,normal,0,NA,0"
"E4_C0928D8A2127,T000118038,U003002,C0004691,M00426,Dining,5812,1289.49,INR,POS,2026-03-27 16:59:26,2026-03-24 20:27:14,117.22160054786195,4112.2,0.028505812107354204,D49011358,0.47456390338069476,IN,0.1846632153097326,0.44345945338580434,0.28463234067747195,,normal,0,NA,0"
"E4_2E8D7840B37A,T000057630,U002699,C0004193,M00396,Coffee,5814,2.48,GBP,POS,2026-01-02 19:20:49,2026-01-01 11:04:01,15.924163637105641,1936.8,0.008221893658150372,D50582175,0.7758020732924249,GB,0.08807849177800944,0.2521376820807748,0.013877889420397582,,normal,0,NA,0"
"E4_1D8FA1CA7DC9,T000098787,U002250,C0003487,M00343,Grocery,5411,2457.84,INR,ATM,2026-02-13 22:21:04,2026-02-10 17:01:37,6701.369118077334,4639.45,1.4444318007689132,D15870636,0.5464909268051842,IN,0.15659382666818217,0.45333174364641193,0.388603267767106,,normal,0,NA,0"
"E4_54B0972F3D08,T000104460,U001520,C0002369,M00611,Grocery,5411,1580.71,INR,ATM,2026-03-03 10:52:49,2026-02-27 04:27:48,1719.5682016544938,6145.016666666666,0.2798313324327019,D84387352,0.590155240858636,IN,0.1529604878859382,0.4571414489966843,0.31706110384307884,,normal,0,NA,0"
"E4_001B7F75BFE8,T000066812,U000002,C0000005,M00652,ATM,6011,811.58,INR,QR,2026-03-02 12:09:32,2026-02-21 14:00:48,8039.187772481978,12848.733333333334,0.6256794007566487,D67878758,0.6701234396563736,IN,0.4605911741815415,0.5829476646076239,0.3902671295699708,,normal,0,NA,0"
"E4_A6A52CC3B513,T000016320,U000303,C0000477,M00586,Electronics,5732,454.46,GBP,QR,2026-03-20 14:55:14,2026-03-19 16:05:28,16.340598160690416,1369.7666666666667,0.0119294756970947,D29009760,0.5787475437683101,IN,0.2637001358379035,0.43754598697551333,0.34683339390867557,,normal,0,NA,0"
"E4_767134F78F85,T000083568,U002195,C0003408,M00474,Travel,4511,51145.19,INR,POS,2026-02-04 09:31:37,2026-01-28 13:41:00,7448.184031185846,9830.616666666667,0.7576517612003838,D36589462,0.7403948345761323,IN,0.43914371272715,0.3909590886413498,0.27866655131014634,,normal,0,NA,0"
"E4_CC66C1958160,T000010056,U004661,C0007212,M00471,ATM,6011,40.66,GBP,POS,2026-03-23 11:04:40,2026-03-19 07:33:23,281.44279473545726,5971.283333333334,0.047132714866227624,D93164653,0.6966400267061618,IN,0.34137800316381206,0.43870915541504063,0.38105795896559413,,normal,0,NA,0"
"E4_83608569C159,T000098783,U003875,C0006012,M00246,Electronics,5732,50381.64,INR,ATM,2026-03-31 18:59:12,2026-03-25 05:55:04,1704.8781317634348,9424.133333333333,0.1809055614412043,D35967168,0.5162665265311048,IN,0.3801262381783254,0.6488836112318354,0.3930292450003712,,normal,0,NA,0"
"E4_627F0FEA5F60,T000111882,U001993,C0003102,M00047,Entertainment,7832,5.07,GBP,POS,2026-01-14 11:00:37,2026-01-01 14:09:04,7304.529507651474,18531.55,0.3941672179419139,D98494477,0.6854063785283387,IN,0.11604118824245724,0.20255309397426144,0.13890233761401025,,normal,0,NA,0"
"E4_8EC982E62D16,T000024607,U003768,C0005846,M00213,Grocery,5411,486.34,INR,POS,2026-03-26 06:59:29,2026-03-24 18:03:39,8026.803450489243,2215.8333333333335,3.6224761717138363,D56557944,0.0,IN,0.19210072037867176,0.4750895878845612,0.4354350410774671,,normal,0,NA,0"
"E4_203F700A5476,T000094482,U001101,C0001725,M00215,Coffee,5814,192.28,INR,POS,2026-03-17 13:30:01,2026-03-03 15:58:40,7304.75933324241,20011.35,0.36503081167649415,D57821007,0.45689568157444627,IN,0.1565314969056015,0.41726462049230123,0.28818456065176223,,normal,0,NA,0"
"E4_3B6F1FDC0E13,T000075133,U002825,C0004394,M00532,ATM,6011,10227.36,INR,POS,2026-02-26 18:26:55,2026-02-25 09:07:03,24.008585452007228,1999.8666666666666,0.012005093065541317,D56752576,0.583520700821784,IN,0.3525974015944829,0.09074633217746325,0.1777722275201946,,normal,0,NA,0"
"E4_8E6DC6D545DE,T000024410,U001051,C0001641,M00176,Coffee,5814,2870.34,INR,POS,2026-02-02 15:52:44,2026-02-01 18:03:24,6689.646808632856,1309.3333333333333,5.10920071942428,D92046874,0.771326151151529,IN,0.0,0.36346246088311596,0.3546686050834314,,normal,0,NA,0"
"E4_B78A1A44595E,T000028139,U003731,C0005785,M00491,Electronics,5732,22971.67,INR,QR,2026-03-10 07:40:29,2026-03-09 18:27:02,1138.2882751702793,793.45,1.4346061820786178,D06693267,0.7403813596740386,US,0.3099698713158574,0.5882993867800074,0.33247756969370346,,normal,0,NA,0"
"E4_33BCF8AFEBA2,T000065085,U001553,C0002422,M00183,ATM,6011,3019.22,INR,POS,2026-03-26 15:49:28,2026-03-04 16:52:49,7333.8487813177935,31616.65,0.23196160191917212,D49149001,0.7627511455156253,GB,0.37806876819439916,0.6186121829766773,0.3633665535849219,,normal,0,NA,0"
"E4_54A8A38DA18D,T000072300,U002830,C0004404,M00076,Fuel,5541,1901.61,INR,POS,2026-02-22 11:14:32,2026-02-22 07:32:20,7318.271832293954,222.2,32.93551679700249,D55331365,0.9206891451594619,US,0.19635877476720948,0.20459019213499924,0.3286754474437158,,normal,0,NA,0"
"E4_286F9892205F,T000031088,U004698,C0007266,M00118,Coffee,5814,90.49,INR,POS,2026-03-24 22:55:00,2026-03-24 19:38:36,9.994087553076675,196.4,0.05088639283643928,D89676409,0.7710163958298474,SG,0.20735910096783472,0.12249344821117637,0.16432020247703433,,normal,0,NA,0"
"E4_F903B9187080,T000069940,U001177,C0001842,M00410,Electronics,5732,51529.31,INR,POS,2026-02-09 18:36:44,2026-02-05 16:38:08,7322.753059642854,5878.6,1.2456627529756836,D74936697,0.5853416078738696,IN,0.4125300581743898,0.5897080467508228,0.35761060891562263,,normal,0,NA,0"
"E4_0DD64A610CA4,T000089805,U001659,C0002589,M00485,Fuel,5541,746.86,INR,QR,2026-01-15 11:54:55,2025-12-31 16:25:44,37.8495519015047,21329.183333333334,0.0017745429494411661,D32210046,0.732858074283548,IN,0.24736734648708708,0.4554697610498597,0.2837754204331217,,normal,0,NA,0"
"E4_66F610038085,T000055008,U004587,C0007092,M00790,Travel,4511,7906.52,INR,POS,2026-01-04 08:43:03,2026-01-01 16:32:42,7210.8604911803495,3850.35,1.8727805241550377,D37812366,0.15976300801636012,IN,0.19032342547421333,0.41880422648236304,0.3310863024474559,,normal,0,NA,0"
"E4_1A58B2DE1474,T000076454,U003714,C0005752,M00657,Electronics,5732,392.19,GBP,POS,2026-01-17 00:49:03,2026-01-10 11:31:36,7305.433065301099,9437.45,0.7740897239509718,D30538276,0.6648604623337598,IN,0.4029218901716465,0.2537219323881185,0.27864763015693517,,normal,0,NA,0"
"E4_FB88906A9D82,T000113542,U003166,C0004942,M00011,Entertainment,7832,19.21,INR,POS,2026-03-14 14:57:45,2026-03-11 14:21:09,281.8565153715435,4356.6,0.06469644111728032,D11164630,1.0,IN,0.2568330706866034,0.40801271536537514,0.09740354323426796,,normal,0,NA,0"
"E4_178CF374DC0E,T000035589,U000427,C0000679,M00136,Fashion,5651,4.49,GBP,POS,2026-01-15 17:23:48,2026-01-09 11:28:04,1181.3955274314542,8995.733333333334,0.13132842911803974,D43012063,0.6557172399292333,AE,0.3062475391771684,0.16692253504111304,0.19460176269708235,,normal,0,NA,0"
"E4_C09480CBDFEF,T000012276,U002020,C0003146,M00702,Dining,5812,1082.66,INR,POS,2026-03-13 12:21:57,2026-03-09 15:17:44,6834.090282281043,5584.216666666666,1.2238225502737257,D46235701,0.4143069810190629,IN,0.2041931906256665,0.47354019751194415,0.36834698496350465,,normal,0,NA,0"
"E4_B9D3CD968C2B,T000099785,U004379,C0006771,M00102,Electronics,5732,252.85,GBP,POS,2026-01-12 19:49:01,2026-01-07 08:07:28,23.332892589467306,7901.55,0.0029529513310005387,D90843298,0.7194632286063841,IN,0.28181979162841775,0.12414387137202458,0.10784130514347078,,normal,0,NA,0"
"E4_743BC917EC89,T000037650,U002889,C0004504,M00581,Grocery,5411,2501.26,INR,POS,2026-02-14 10:48:44,2026-02-07 17:04:49,7296.128523896781,9703.916666666666,0.7518746063596433,D28516717,0.7141138718153889,GB,0.23594132670865517,0.34070497532801314,0.20563079821570812,,normal,0,NA,0"
"E4_81399E5A7328,T000026712,U001580,C0002465,M00365,Fuel,5541,2901.45,INR,POS,2026-01-17 10:44:20,2026-01-13 19:31:09,7187.895699364307,5233.183333333333,1.3735226231384288,D76174052,0.5107671179977361,IN,0.21155905563646063,0.1511366269312461,0.134961730090299,,normal,0,NA,0"
"E4_FDCCB05C82EB,T000040116,U002004,C0003120,M00186,ATM,6011,8673.97,INR,POS,2026-02-25 10:25:01,2026-02-22 06:29:36,260.89170021974104,4555.416666666667,0.057270655860914524,D86672867,0.7095600892719571,GB,0.4046696416906567,0.23899571414439708,0.2924437381585619,,normal,0,NA,0"
"E4_009A28F28898,T000028850,U000007,C0000012,M00676,Travel,4511,6367.86,INR,POS,2026-03-14 06:41:50,2026-03-12 14:26:17,8.821395901217542,2415.55,0.003651920225711553,D01795557,0.6714668911735276,IN,0.5071684537674677,0.2636124452481014,0.2845430855689489,,normal,0,NA,0"
"E4_95A942293C2A,T000007186,U004962,C0007676,M00675,Dining,5812,1662.32,INR,POS,2026-01-12 12:00:51,2026-01-06 18:24:56,718.0925489600738,8255.916666666666,0.08697914210536774,D02809877,0.9309580061777653,IN,0.2615278852376969,0.590916904406987,0.247874585552,,normal,0,NA,0"
"E4_4E2AD1DCB885,T000051818,U001479,C0002307,M00467,Electronics,5732,58763.56,INR,QR,2026-01-25 16:25:23,2026-01-21 08:09:17,16.665563843862596,6256.1,0.0026638902581260842,D34345922,0.557926098643492,GB,0.4471584692252639,0.5606587329787822,0.33084569545588155,,normal,0,NA,0"
"E4_7A54AF642EE6,T000088782,U000187,C0000291,M00777,Entertainment,7832,1836.63,INR,POS,2026-03-15 11:00:52,2026-03-11 19:27:50,1200.6833961872408,5253.033333333334,0.228569536874677,D19947765,0.35739889541234615,IN,0.21670593121756687,0.3578138962677362,0.2919692399230762,,normal,0,NA,0"
"E4_CF2E183ACFAD,T000109175,U002691,C0004183,M00513,Fashion,5651,5448.34,INR,QR,2026-01-22 14:39:49,2026-01-21 15:53:40,42.094301833938246,1366.15,0.030812357233055112,D50734576,0.6913402598800822,IN,0.3838893404801166,0.29064147611432123,0.315771724881039,,normal,0,NA,0"
"E4_B5ED2BE8E906,T000098897,U004440,C0006862,M00500,Fashion,5651,4751.86,INR,POS,2026-01-10 16:14:03,2026-01-07 11:40:47,7185.712116212822,4593.266666666666,1.564401250282186,D10032956,0.9035626187666402,IN,0.2648855023734522,0.24692488508793753,0.1469432054760689,,normal,0,NA,0"
"E4_D75387CAFA97,T000005311,U001289,C0002011,M00498,Coffee,5814,380.1,INR,ATM,2026-02-10 14:44:48,2026-02-03 06:32:32,8041.767984835498,10572.266666666666,0.7606474787654018,D59538999,0.584743471379999,GB,0.2168634000296607,0.4040157119979956,0.334669111092039,,normal,0,NA,0"
"E4_960A58458448,T000048728,U002150,C0003337,M00406,Coffee,5814,262.74,INR,POS,2026-01-31 20:48:39,2026-01-26 07:58:48,6.797212882640503,7969.85,0.0008528658484965844,D57293438,0.7610709041628271,DE,0.10332006703762571,0.26930033765710554,0.2222867102367755,,normal,0,NA,0"
"E4_4E1C898414AF,T000010821,U000051,C0000083,M00335,Grocery,5411,1901.88,INR,POS,2026-03-27 19:01:14,2026-03-15 22:24:49,7181.005621303204,17076.416666666668,0.420521808613431,D40080726,0.46321477123026916,GB,0.0,0.48381763237315134,0.26883662147075343,,normal,0,NA,0"
"E4_F85AC1088C08,T000046641,U000316,C0000498,M00497,Dining,5812,641.06,INR,POS,2026-01-26 08:59:48,2026-01-23 00:50:32,7185.607181506755,4809.266666666666,1.4941170202331795,D14202308,0.8751490396981159,IN,0.17853986029025248,0.25828197500860994,0.21060379185536088,,normal,0,NA,0"
"E4_B714FC106135,T000042170,U002045,C0003184,M00401,Travel,4511,379.49,GBP,POS,2026-01-11 14:25:36,2026-01-09 08:05:34,7440.725200059556,3260.0333333333333,2.2824077054609533,D82979104,0.6746483522439329,SG,0.26279418371791924,0.44830216181002175,0.20947384113366296,,normal,0,NA,0"
"E4_52B0CDD61FD7,T000101072,U000902,C0001417,M00262,Fashion,5651,663.48,INR,ATM,2026-03-25 12:05:01,2026-03-24 13:27:53,260.31483315108613,1357.1333333333334,0.1918122757413318,D46088492,0.8456048726596015,DE,0.18532229695988703,0.1877927878377239,0.15919285131659694,,normal,0,NA,0"
"E4_C5F2F4DF9973,T000060942,U003543,C0005490,M00507,Dining,5812,159.25,INR,QR,2026-03-21 11:35:44,2026-03-17 11:23:05,7444.572867492174,5772.65,1.2896283106531965,D50441874,1.0,DE,0.19395834965079228,0.4471863814191072,0.22624514880456414,,normal,0,NA,0"
"E4_40E2341AE946,T000052443,U002225,C0003450,M00421,Pharmacy,5912,51.78,INR,QR,2026-02-21 23:00:48,2026-02-19 14:39:35,19.995152680112323,3381.2166666666667,0.005913596983367621,D03189418,0.7291557943068617,IN,0.10459737263637638,0.0,0.05356659603882291,,normal,0,NA,0"
"E4_14F1453FC05D,T000050953,U000915,C0001439,M00432,Dining,5812,1523.65,INR,POS,2026-03-31 11:12:57,2026-03-29 13:28:10,131.42760575898103,2744.7833333333333,0.047882688649006064,D34556705,0.8302454354300386,US,0.28909712459989023,0.2675912282973715,0.10196465817713712,,normal,0,NA,0"
"E4_8C75ACC9D7FF,T000017829,U000207,C0000323,M00500,Fashion,5651,59.45,GBP,QR,2026-02-20 23:03:24,2026-02-20 16:23:13,19.335348966407675,400.18333333333334,0.04831622747842491,D89892900,0.919317381896401,GB,0.2648855023734522,0.12916462014253968,0.2241351099474095,,normal,0,NA,0"
"E4_63BF04FD1575,T000036170,U002372,C0003674,M00677,Entertainment,7832,2221.81,INR,POS,2026-01-29 14:24:06,2026-01-26 13:25:41,8040.262318870523,4378.416666666667,1.8363401501008025,D05038053,0.8779527733506056,IN,0.2622706791231766,0.4651044020365225,0.20263861836643024,,normal,0,NA,0"
"E4_55C8C7B6D583,T000108328,U003801,C0005900,M00123,Dining,5812,15.1,GBP,POS,2026-01-14 07:40:29,2026-01-08 16:12:45,35.55076818869727,8127.733333333334,0.004374007700633707,D92503183,0.877138763290887,IN,0.17092694030017389,0.0,0.04914742341672143,,normal,0,NA,0"
"E4_CF7D161F3AFC,T000113350,U001464,C0002278,M00800,Travel,4511,2178.09,INR,QR,2026-02-23 05:05:53,2026-02-15 14:16:26,7178.8958152391315,10969.45,0.6544444630532188,D33591920,0.6404086619316885,IN,0.18817039875600194,0.487299012418509,0.3471198576541332,,normal,0,NA,0"
"E4_B67FF8A2F673,T000070089,U003708,C0005744,M00316,Grocery,5411,3514.01,INR,QR,2026-02-03 20:42:47,2026-02-03 14:11:35,37.28182796785712,391.2,0.09530119623685358,D43391924,0.7444126877364963,IN,0.05216477615903862,0.0,0.0,,normal,0,NA,0"
"E4_EBEB4E487A1C,T000108252,U000731,C0001155,M00594,Electronics,5732,23344.34,INR,POS,2026-03-22 11:37:26,2026-03-12 22:36:09,19.112836577693717,13741.283333333333,0.0013909062286293287,D53287630,0.17230918998069789,GB,0.3586389368511145,0.2605347229027715,0.32770194882070613,,normal,0,NA,0"
"E4_258E54552391,T000049733,U000909,C0001430,M00615,Grocery,5411,2580.45,INR,POS,2026-01-20 10:54:04,2026-01-14 19:59:40,16.401007541340658,8094.4,0.0020262165869416706,D30524848,0.7475091176290927,IN,0.0,0.0,0.015577579058773959,,normal,0,NA,0"
"E4_36BFEF65C824,T000056479,U003419,C0005316,M00090,Electronics,5732,218414.16,INR,POS,2026-03-08 05:41:56,2026-03-05 00:20:36,1210.3134099804317,4641.333333333333,0.2607684738538707,D91568919,0.8296439606764415,DE,0.22730394568381757,0.6701135271264307,0.3160666698488842,,normal,0,NA,0"
"E4_F08E54C0D145,T000040697,U002460,C0003822,M00063,Electronics,5732,372.79,GBP,ATM,2026-02-15 10:35:00,2026-02-08 01:42:09,7299.51895080676,10612.85,0.6878000679183027,D02698060,0.7962323520651092,IN,0.32193779403400685,0.08394639770845362,0.12838930963054992,,normal,0,NA,0"
"E4_B38C9B682423,T000046665,U002199,C0003413,M00310,Fashion,5651,4183.13,INR,POS,2026-02-08 14:29:13,2026-02-07 17:50:59,6694.705527039154,1238.2333333333333,5.406659106015953,D65118579,0.5998644071172311,US,0.24510994195196967,0.4165722794155856,0.34243487217492524,,normal,0,NA,0"
"E4_C1D6CF4B897F,T000101043,U004942,C0007642,M00719,Dining,5812,904.89,INR,POS,2026-03-21 12:35:54,2026-03-12 07:15:15,1149.5939033736918,13280.65,0.08656156915314324,D68402042,0.7495924071491004,IN,0.2432005615590585,0.29045908456151115,0.22464062523442674,,normal,0,NA,0"
"E4_BF4E0BC746DE,T000080006,U003600,C0005582,M00175,Pharmacy,5912,14.01,GBP,POS,2026-01-26 20:47:14,2026-01-23 17:09:29,16.927224150644992,4537.75,0.00373031219230786,D79441607,0.6748116305676067,IN,0.10374192998674814,0.5779754104649434,0.26042804077612075,,normal,0,NA,0"
"E4_DAB95011029C,T000022579,U001573,C0002452,M00588,Pharmacy,5912,467.03,INR,POS,2026-02-12 00:02:12,2026-02-02 21:13:23,718.5720940085379,13128.816666666668,0.05473243417534745,D26029652,0.5207525161963048,SG,0.16337469106220895,0.2474804922720795,0.21395104387540298,,normal,0,NA,0"
"E4_5607AB07DF41,T000110669,U000494,C0000785,M00373,Grocery,5411,34.78,GBP,POS,2026-01-06 08:12:33,2026-01-05 11:26:02,6731.903669110267,1246.5166666666667,5.400572530740544,D31554148,0.5581362649535644,US,0.1819139935887274,0.11326067950419,0.27678512964853025,,normal,0,NA,0"
"E4_C63FD61BBA92,T000089736,U000069,C0000111,M00437,Coffee,5814,245.11,INR,POS,2026-01-12 19:34:02,2026-01-01 10:54:32,147.6429083405465,16359.5,0.009024903471410894,D47667027,0.5332933600933427,IN,0.0945677985521148,0.33076679548998755,0.17713175166571926,,normal,0,NA,0"
"E4_9751C2D539BE,T000045656,U004123,C0006383,M00723,Electronics,5732,24579.16,INR,POS,2026-01-16 08:54:12,2026-01-13 10:58:54,7214.603467372161,4195.3,1.7196871421286106,D66154806,0.6726076803923159,SG,0.3734263801267829,0.5729637275410718,0.3629972451522255,,normal,0,NA,0"
"E4_194A83A1C23B,T000105112,U000800,C0001264,M00120,Dining,5812,642.11,INR,POS,2026-02-27 01:23:37,2026-02-25 06:48:00,7202.654288431832,2555.616666666667,2.8183625433255504,D26753625,0.5741239640955808,IN,0.1686077131080127,0.0832796139868805,0.09792131358011437,,normal,0,NA,0"
"E4_27FF826D4358,T000072186,U004045,C0006262,M00191,Dining,5812,21.4,GBP,QR,2026-02-21 12:25:58,2026-02-21 10:50:16,6739.503119627871,95.7,70.42323009015539,D75123173,0.6176799916146101,DE,0.2671672052488893,0.4310056679627424,0.5834535288327607,,normal,0,NA,0"
"E4_22133E48790D,T000092671,U003158,C0004930,M00598,Fuel,5541,3140.63,INR,QR,2026-03-29 17:44:18,2026-03-17 20:56:57,16.693224351671343,17087.35,0.0009769346535110092,D68569484,0.6248338977976915,GB,0.07328649517829285,0.55390145034464,0.34801111111563243,,normal,0,NA,0"
"E4_E3CD67671B4E,T000003300,U000164,C0000259,M00208,ATM,6011,37.64,GBP,POS,2026-03-10 15:16:28,2026-03-04 12:29:50,6722.196927127142,8806.633333333333,0.7633106401379803,D76844609,0.602189832683092,DE,0.3756649054852735,0.5694296962898805,0.3431428868512783,,normal,0,NA,0"
"E4_3E9A56CF784C,T000096635,U002356,C0003647,M00513,Fashion,5651,2019.13,INR,POS,2026-03-28 16:38:15,2026-03-10 13:39:57,30.16994496308683,26098.3,0.0011560118844172545,D86609621,0.743881581456606,IN,0.3838893404801166,0.6287390089334915,0.3496046458428804,,normal,0,NA,0"
"E4_E1839EC8FC7F,T000027098,U004595,C0007105,M00679,Grocery,5411,1722.83,INR,POS,2026-01-02 05:32:49,2026-01-01 22:04:49,139.98637967776833,448.0,0.31246959749501857,D30341361,0.7177577224332987,IN,0.0898684356573143,0.0058565282743886365,0.11532351842757124,,normal,0,NA,0"
"E4_91CFFE214488,T000054362,U000183,C0000286,M00625,Grocery,5411,24.23,GBP,ATM,2026-03-27 14:39:13,2026-03-19 17:09:54,41.757861462642005,11369.316666666668,0.0036728558704913665,D11854715,0.7917848769248073,US,0.22650517727550273,0.3799978770797271,0.1475121070368584,,normal,0,NA,0"
"E4_D4EF6843C816,T000050389,U003720,C0005764,M00688,Grocery,5411,53.23,GBP,POS,2026-02-16 17:56:38,2026-02-09 19:59:33,23.483146353111387,9957.083333333334,0.0023584362575832666,D92280911,0.6056406338559247,IN,0.10498895714159512,0.43610442864412896,0.29130671927408724,,normal,0,NA,0"
"E4_0C0FB56804C6,T000068158,U001859,C0002896,M00121,Grocery,5411,1220.53,INR,POS,2026-03-20 01:41:42,2026-03-14 15:36:41,7307.2392908053935,7805.016666666666,0.93622340641665,D29552960,0.454522557773437,GB,0.1099658682817371,0.3276508269467519,0.18560531994592439,,normal,0,NA,0"
"E4_5A35BDE2C7E6,T000008261,U004412,C0006815,M00501,Pharmacy,5912,1804.35,INR,POS,2026-02-08 19:21:32,2026-01-22 09:49:32,855.3653385150233,25052.0,0.0341435948632853,D98478158,0.5993408356291576,IN,0.025411651441688582,0.21231682618105663,0.13019548262952696,,normal,0,NA,0"
"E4_8FF428698FEA,T000073345,U003463,C0005373,M00662,Travel,4511,96.57,GBP,POS,2026-02-25 16:12:32,2026-02-21 22:29:09,1154.589264394908,5383.383333333333,0.21447279394833635,D44335249,0.6747585843643304,IN,0.34129178476906014,0.420815122746667,0.2834974817839802,,normal,0,NA,0"
"E4_A40C9382545C,T000100377,U004702,C0007274,M00306,Coffee,5814,250.25,INR,QR,2026-03-11 13:40:43,2026-03-09 10:26:04,134.97570183498792,3074.65,0.04389953387702272,D95835834,0.67338633294331,IN,0.06583781846185685,0.2779764268465059,0.22040900095110294,,normal,0,NA,0"
"E4_71BF1B60661A,T000103490,U004379,C0006770,M00032,Travel,4511,9302.04,INR,POS,2026-02-23 17:42:05,2026-02-19 11:13:47,1165.8818292801166,6148.3,0.18962669831987972,D90843298,0.30302072907978744,IN,0.26799986941032794,0.5014811979702383,0.4285443571396904,,normal,0,NA,0"
"E4_125020450CD9,T000102057,U003266,C0005087,M00213,Grocery,5411,27.53,GBP,QR,2026-03-30 16:12:36,2026-03-20 20:56:24,7287.613600881494,14116.2,0.5162588799309654,D97910307,0.8592376821479312,IN,0.19210072037867176,0.0,0.07197948857410683,,normal,0,NA,0"
"E4_3DD26BF11E1B,T000045540,U000857,C0001353,M00693,Grocery,5411,1102.41,INR,POS,2026-01-03 14:39:53,2026-01-02 19:39:42,106.76752773672465,1140.1833333333334,0.09364066691326656,D48158081,0.6409296934636585,IN,0.0656947557369768,0.3674977008450121,0.21299687891836203,,normal,0,NA,0"
"E4_FEF024919FDF,T000105545,U003136,C0004892,M00450,Dining,5812,68.73,GBP,POS,2026-01-21 18:30:39,2026-01-21 16:40:48,868.6019742750266,109.85,7.907164080792231,D24530922,0.45941399440972125,IN,0.10765228118386803,0.23811475541236002,0.2817958762568094,,normal,0,NA,0"
"E4_41A94ABC2B5E,T000103435,U001699,C0002653,M00090,Electronics,5732,47.76,GBP,POS,2026-01-22 00:23:03,2026-01-21 14:17:54,8.126542852092053,605.15,0.013428972737489966,D66513973,0.7220405920404961,DE,0.22730394568381757,0.3562579867647605,0.2519466046179488,,normal,0,NA,0"
"E4_5BFF185A1791,T000016528,U004060,C0006285,M00470,Pharmacy,5912,1245.27,INR,POS,2026-01-22 13:28:11,2026-01-19 10:09:31,109.22704305804409,4518.666666666667,0.02417240551594366,D35503543,0.6889849243164107,IN,0.11906328348150837,0.19279130376338213,0.2661526882957606,,normal,0,NA,0"
"E4_198C54306E47,T000065776,U002594,C0004027,M00109,Fashion,5651,2092.1,INR,POS,2026-03-18 12:40:44,2026-03-04 09:58:12,7168.916165479001,20322.533333333333,0.3527570135028606,D41980213,0.9599071468120681,GB,0.19979970652424622,0.4379357888873287,0.23808877495074127,,normal,0,NA,0"
"E4_0BF8A357425D,T000078469,U003927,C0006096,M00737,Grocery,5411,13.78,INR,POS,2026-01-09 11:50:05,2026-01-09 04:08:05,855.1420122463759,462.0,1.8509567364640171,D26629655,0.5940264231542685,GB,0.07227020626772276,0.37005022921354297,0.24942404311936686,,normal,0,NA,0"
"E4_3B559F2A8595,T000041836,U002053,C0003194,M00260,Travel,4511,22986.64,INR,POS,2026-02-12 20:48:37,2026-02-12 18:47:04,7177.276512647957,121.55,59.04793511022589,D67156936,0.9499357499827279,IN,0.32646631721333425,0.1575178189161056,0.4013367785669036,,fraud,0,NA,0"
"E4_C665F4C16ACC,T000039212,U001850,C0002881,M00794,Coffee,5814,1.15,GBP,POS,2026-03-28 11:28:06,2026-03-17 19:31:14,14.88529037328988,15356.866666666667,0.0009692921542126571,D15240387,0.7048561821868778,IN,0.24494516753222823,0.5047615506011892,0.2140420199116283,,normal,0,NA,0"
"E4_86F944B9DBF9,T000092465,U000821,C0001297,M00340,Fashion,5651,2623.47,INR,POS,2026-01-02 13:22:57,2026-01-02 07:52:57,11.269198791303422,330.0,0.034149087246374006,D56668946,1.0,IN,0.1952481252500934,0.20818951983070166,0.07406538957938161,,normal,0,NA,0"
"E4_B1E7A26DC6E0,T000104309,U001868,C0002913,M00791,Travel,4511,46832.22,INR,POS,2026-02-15 10:47:21,2026-01-28 16:33:20,7190.933641272405,25574.016666666666,0.28118123699532555,D77058662,0.5574391352700779,GB,0.2715509446512609,0.6825925689486216,0.3997301874269191,,normal,0,NA,0"
"E4_673DFFF2D439,T000055501,U001751,C0002730,M00589,ATM,6011,106.86,GBP,POS,2026-01-16 12:15:43,2026-01-01 09:59:46,16.7516581845993,21735.95,0.0007706890282964075,D93781441,0.4552793184155634,GB,0.402956721891895,0.5564696812149179,0.3861632732250194,,normal,0,NA,0"
"E4_4EA9D74E1ADF,T000079289,U001956,C0003042,M00437,Coffee,5814,135.84,INR,POS,2026-01-27 13:17:00,2026-01-24 20:09:56,91.43040699240747,3907.0666666666666,0.02340129175999236,D29339892,0.9780345587192245,SG,0.0945677985521148,0.3039915841593067,0.1292780930285207,,normal,0,NA,0"
"E4_9556DA20FF95,T000056455,U000814,C0001284,M00394,Grocery,5411,1822.28,INR,POS,2026-02-22 10:06:41,2026-02-21 12:10:25,30.465814938793134,1316.2666666666667,0.023145625206741138,D87599754,0.656241916293634,IN,0.16389164870299322,0.5734352017936788,0.3095122230560749,,normal,0,NA,0"
